DEPT    CAL   CILD   CNSS    DT    DRHO   GR    RHOB    ILD    SP                                                                
  1697.200     9.5437   264.5742   -99999.0   123.7070   -99999.0    59.5312   -99999.0     3.5906    53.2266 
  1697.400    10.0000   267.7168   -99999.0   126.2990   -99999.0    61.8900   -99999.0     3.4650    52.5980 
  1697.600     9.8269   270.8711   -99999.0   121.6536   -99999.0    61.4102   -99999.0     3.4961    51.6484 
  1697.800     9.6540   274.0234   -99999.0   121.3320   -99999.0    59.9961   -99999.0     3.5586    50.7031 
  1698.000     9.6379   277.1719   -99999.0   119.2109   -99999.0    58.5898   -99999.0     3.4956    49.7640 
  1698.200     9.6060   281.8984   -99999.0   118.6602   -99999.0    59.7695   -99999.0     3.4329    49.7637 
  1698.400     9.5910   286.6138   -99999.0   118.1100   -99999.0    60.9450   -99999.0     3.4020    49.4490 
  1698.600     9.5591   291.3477   -99999.0   117.7163   -99999.0    62.1211   -99999.0     3.3699    49.1333 
  1698.800     9.6384   297.6445   -99999.0   117.3320   -99999.0    61.1797   -99999.0     3.3389    48.8186 
  1699.000     9.7320   302.3672   -99999.0   124.1016   -99999.0    60.0000   -99999.0     3.3069    48.5037 
  1699.200     9.7317   307.0938   -99999.0   128.3398   -99999.0    60.0000   -99999.0     3.2437    48.1875 
  1699.400     9.4330   311.8108   -99999.0   126.2200   -99999.0    60.0000   -99999.0     3.2130    47.5590 
  1699.600     9.1335   316.5312   -99999.0   117.3125   -99999.0    56.6875   -99999.0     3.1500    46.9258 
  1699.800     8.9919   314.9570   -99999.0   112.3672   -99999.0    53.1504   -99999.0     3.1500    45.9883 
  1700.000     8.8503   311.8125   -99999.0   115.9023   -99999.0    53.3867   -99999.0     3.1499    49.1406 
  1700.200     9.0393   333.8750   -99999.0   113.8579   -99999.0    54.0977   -99999.0     3.1177    52.2852 
  1700.400     9.2280   344.8818   -99999.0   113.7800   -99999.0    55.0390   -99999.0     2.8980    53.2280 
  1700.600     9.4653   355.9375   -99999.0   112.5234   -99999.0    55.9840   -99999.0     2.8030    54.1797 
  1700.800     9.7014   366.9375   -99999.0   114.2578   -99999.0    55.9840   -99999.0     2.6765    55.1211 
  1701.000     9.9531   378.0000   -99999.0   115.9727   -99999.0    55.9883   -99999.0     2.5825    56.3711 
  1701.200    10.4407   389.0625   -99999.0   110.9492   -99999.0    58.8242   -99999.0     2.4875    55.1133 
  1701.400    10.2050   404.7239   -99999.0   113.7800   -99999.0    61.6540   -99999.0     2.3940    53.8580 
  1701.600     9.9688   420.5625   -99999.0   114.0195   -99999.0    61.6540   -99999.0     2.2988    52.5938 
  1701.800     9.7168   437.8125   -99999.0   116.1484   -99999.0    61.6548   -99999.0     2.1729    51.6523 
  1702.000     9.6689   450.4375   -99999.0   118.3516   -99999.0    62.1267   -99999.0     2.1416    50.7070 
  1702.200     9.6218   463.0000   -99999.0   119.3711   -99999.0    62.6016   -99999.0     2.0789    49.4490 
  1702.400     9.5750   475.5908   -99999.0   120.3940   -99999.0    63.3070   -99999.0     2.0470    49.4490 
  1702.600     9.5278   489.7656   -99999.0   120.6304   -99999.0    63.3074   -99999.0     1.9839    49.1340 
  1702.800     9.4648   491.3438   -99999.0   120.8594   -99999.0    63.5435   -99999.0     1.9214    49.1335 
  1703.000     9.3386   492.9180   -99999.0   117.0117   -99999.0    63.7734   -99999.0     1.9531    48.8242 
  1703.200     9.2129   496.0625   -99999.0   118.5039   -99999.0    63.0703   -99999.0     1.9844    49.4531 
  1703.400     9.0870   475.5908   -99999.0   117.9530   -99999.0    62.3620   -99999.0     2.0160    50.0790 
  1703.600     8.9612   455.0000   -99999.0   116.1406   -99999.0    61.4180   -99999.0     2.0793    51.0240 
  1703.800     9.0710   434.5625   -99999.0   114.2500   -99999.0    63.3125   -99999.0     2.3315    51.0240 
  1704.000     9.1814   414.0625   -99999.0   113.8125   -99999.0    65.1953   -99999.0     2.5835    51.0234 
  1704.200     9.4175   388.9375   -99999.0   122.1875   -99999.0    64.4766   -99999.0     2.8662    50.7070 
  1704.400     9.6690   363.7798   -99999.0   114.4880   -99999.0    58.3460   -99999.0     2.8980    50.0790 
  1704.600     9.2905   346.3750   -99999.0   106.4609   -99999.0    56.6914   -99999.0     2.9292    49.4453 
  1704.800     9.1340   327.6250   -99999.0   109.1875   -99999.0    55.0430   -99999.0     2.9919    48.8164 
  1705.000     9.2913   363.8750   -99999.0   123.7891   -99999.0    58.1133   -99999.0     2.8977    48.1953 
  1705.200     9.4646   381.1250   -99999.0   129.6055   -99999.0    59.7695   -99999.0     2.7717    49.1367 
  1705.400     9.2440   398.4248   -99999.0   128.3460   -99999.0    61.4170   -99999.0     2.6770    50.0790 
  1705.600     9.3704   417.3750   -99999.0   129.2148   -99999.0    61.4172   -99999.0     2.5505    51.0273 
  1705.800     9.4963   426.8125   -99999.0   130.1250   -99999.0    61.6540   -99999.0     2.4565    51.9648 
  1706.000     9.6377   436.2500   -99999.0   116.8477   -99999.0    61.6540   -99999.0     2.3310    50.7031 
  1706.200     9.4331   447.2439   -99999.0   115.4297   -99999.0    61.6540   -99999.0     2.3310    49.4485 
  1706.400     9.4960   447.2439   -99999.0   114.0160   -99999.0    61.6540   -99999.0     2.3310    49.1340 
  1706.600     9.5593   412.5000   -99999.0   115.0430   -99999.0    64.0234   -99999.0     2.5513    48.5000 
  1706.800     9.6221   377.9375   -99999.0   116.1484   -99999.0    66.6172   -99999.0     2.7725    47.8711 
  1707.000     9.6851   343.2500   -99999.0   117.0898   -99999.0    69.2031   -99999.0     2.9920    47.2440 
  1707.200     9.7637   329.1875   -99999.0   118.1133   -99999.0    65.1914   -99999.0     2.9917    47.2440 
  1707.400     9.6690   344.8818   -99999.0   119.0550   -99999.0    60.9450   -99999.0     2.8030    47.2440 
  1707.600     9.5591   360.6875   -99999.0   120.0000   -99999.0    60.0000   -99999.0     2.5825    47.5625 
  1707.800     9.6062   396.8750   -99999.0   118.8945   -99999.0    58.8186   -99999.0     2.3616    48.1914 
  1708.000     9.6541   423.6875   -99999.0   117.7954   -99999.0    58.5793   -99999.0     2.2046    49.1406 
  1708.200     9.7170   452.0000   -99999.0   118.1106   -99999.0    58.1094   -99999.0     2.0156    50.0796 
  1708.400     9.7800   480.3149   -99999.0   118.4250   -99999.0    57.6380   -99999.0     1.8580    50.3940 
  1708.600     9.7800   513.5000   -99999.0   122.1289   -99999.0    62.1250   -99999.0     1.6694    50.7095 
  1708.800     9.7800   548.0625   -99999.0   123.3789   -99999.0    61.4141   -99999.0     1.7012    51.0237 
  1709.000     9.7640   558.9375   -99999.0   120.8594   -99999.0    60.7090   -99999.0     1.7644    50.7085 
  1709.200     9.7640   521.1875   -99999.0   118.1953   -99999.0    60.7090   -99999.0     2.0164    50.3933 
  1709.400     9.7480   458.2678   -99999.0   118.7400   -99999.0    60.7090   -99999.0     2.2990    50.0790 
  1709.600     9.7319   420.3750   -99999.0   124.3359   -99999.0    60.7090   -99999.0     2.5835    49.7617 
  1709.800     9.7009   382.6250   -99999.0   128.9844   -99999.0    60.7070   -99999.0     2.8662    49.1340 
  1710.000     9.6687   344.8711   -99999.0   132.6875   -99999.0    58.5781   -99999.0     2.9292    49.1406 
  1710.200     9.4954   338.5742   -99999.0   120.9375   -99999.0    56.2148   -99999.0     3.0242    53.5508 
  1710.400     9.1650   332.2830   -99999.0   106.6140   -99999.0    53.3860   -99999.0     3.1180    57.9530 
  1710.600     9.1504   324.4023   -99999.0    99.5234   -99999.0    50.5469   -99999.0     3.0869    59.5312 
  1710.800     9.2444   321.3750   -99999.0    96.6914   -99999.0    47.7305   -99999.0     3.0547    61.4102 
  1711.000     9.3394   373.3125   -99999.0    95.5000   -99999.0    55.2812   -99999.0     2.8027    58.8906 
  1711.200     9.4492   425.2500   -99999.0   139.8750   -99999.0    59.0625   -99999.0     2.4563    56.3711 
  1711.400     9.5590   444.0940   -99999.0   131.4960   -99999.0    62.8350   -99999.0     2.1100    53.8580 
  1711.600     9.6690   464.6875   -99999.0   132.7500   -99999.0    52.6719   -99999.0     2.0466    54.1797 
  1711.800     9.6690   482.0000   -99999.0   105.6687   -99999.0    49.8438   -99999.0     1.9529    54.8047 
  1712.000     9.6699   499.2500   -99999.0   105.4375   -99999.0    51.5000   -99999.0     1.8896    55.4375 
  1712.200    10.1257   516.5625   -99999.0   109.8516   -99999.0    53.1484   -99999.0     1.7947    56.0703 
  1712.400    10.0000   533.8579   -99999.0   113.8580   -99999.0    51.0240   -99999.0     1.7010    58.8980 
  1712.600     9.8582   552.7461   -99999.0   116.0586   -99999.0    55.9922   -99999.0     1.7010    61.7266 
  1712.800     9.9373   546.4453   -99999.0   113.5000   -99999.0    60.9453   -99999.0     1.7010    59.5234 
  1713.000    10.0161   540.1484   -99999.0   104.7344   -99999.0    61.8900   -99999.0     1.7009    57.3164 
  1713.200    10.0977   533.8477   -99999.0   109.2109   -99999.0    61.8896   -99999.0     1.6692    55.1180 
  1713.400    10.5830   527.5588   -99999.0   108.1890   -99999.0    61.6540   -99999.0     1.7640    55.1180 
  1713.600    10.4878   522.8242   -99999.0   109.7500   -99999.0    61.6536   -99999.0     1.8582    54.8027 
  1713.800    10.3777   518.0000   -99999.0    93.3125   -99999.0    61.4167   -99999.0     1.9844    54.4880 
  1714.000    10.1562   485.0000   -99999.0    75.3125   -99999.0    61.1758   -99999.0     2.1104    54.4880 
  1714.200     9.2139   450.3125   -99999.0    93.1562   -99999.0    59.5273   -99999.0     2.2681    54.4883 
  1714.400     9.6850   415.7478   -99999.0    94.9610   -99999.0    57.8740   -99999.0     2.4250    55.7480 
  1714.600    10.6765   399.9375   -99999.0    92.2500   -99999.0    55.9766   -99999.0     2.7405    57.3242 
  1714.800    10.5820   371.5625   -99999.0    80.0742   -99999.0    52.1992   -99999.0     3.0874    58.8945 
  1715.000     9.5913   341.6875   -99999.0    76.5625   -99999.0    48.1797   -99999.0     3.4333    57.9453 
  1715.200     9.6875   311.7500   -99999.0    84.7500   -99999.0    43.2383   -99999.0     3.5906    57.0078 
  1715.400    10.2050   274.0159   -99999.0   113.6220   -99999.0    49.3700   -99999.0     3.2760    55.7480 
  1715.600    10.7244   310.3125   -99999.0   115.0273   -99999.0    55.0469   -99999.0     2.9607    54.1719 
  1715.800    10.9607   348.1250   -99999.0   110.6211   -99999.0    60.9375   -99999.0     2.7397    52.5977 
  1716.000    10.6914   385.9375   -99999.0   106.1416   -99999.0    59.2930   -99999.0     2.5195    51.9609 
  1716.200    10.1567   423.6250   -99999.0   105.9844   -99999.0    60.0000   -99999.0     2.2676    51.0234 
  1716.400    10.0160   459.8428   -99999.0   107.3230   -99999.0    60.9450   -99999.0     2.0470    50.0790 
  1716.600     9.8740   529.2500   -99999.0   106.5430   -99999.0    54.5703   -99999.0     1.7949    50.0784 
  1716.800     9.9062   598.5000   -99999.0   112.2773   -99999.0    57.4062   -99999.0     1.7007    49.7640 
  1717.000     9.9370   644.1250   -99999.0   110.6367   -99999.0    60.2383   -99999.0     1.5750    49.7637 
  1717.200     9.9690   658.3125   -99999.0   111.4180   -99999.0    62.1233   -99999.0     1.4800    49.4487 
  1717.400     9.9060   672.4409   -99999.0   112.2050   -99999.0    61.6540   -99999.0     1.3540    49.1340 
  1717.600     9.8428   694.5625   -99999.0   113.0664   -99999.0    60.9375   -99999.0     1.2280    48.8184 
  1717.800     9.7798   716.6250   -99999.0   111.2656   -99999.0    60.2422   -99999.0     1.2280    48.5039 
  1718.000     9.7166   740.1680   -99999.0   112.6775   -99999.0    65.4258   -99999.0     1.2600    47.8743 
  1718.200     9.6602   744.8125   -99999.0   113.0715   -99999.0    59.5234   -99999.0     1.2603    48.1895 
  1718.400    10.1890   708.6609   -99999.0   113.4650   -99999.0    58.3460   -99999.0     1.2910    48.5040 
  1718.600    10.3313   670.7500   -99999.0   113.9414   -99999.0    56.9336   -99999.0     1.4172    48.8193 
  1718.800    10.4883   633.0000   -99999.0   116.5312   -99999.0    59.2969   -99999.0     1.5754    49.1406 
  1719.000    10.6455   592.0625   -99999.0   115.6250   -99999.0    62.1328   -99999.0     1.7014    50.7109 
  1719.200    10.2773   551.0625   -99999.0    94.3242   -99999.0    65.1250   -99999.0     1.8584    52.6016 
  1719.400     9.1180   510.2358   -99999.0    91.8110   -99999.0    57.1650   -99999.0     1.9840    54.4880 
  1719.600     9.3862   477.1250   -99999.0    94.3359   -99999.0    50.5586   -99999.0     2.1101    56.0586 
  1719.800     9.6545   442.5234   -99999.0    98.6250   -99999.0    55.0430   -99999.0     2.2680    53.5430 
  1720.000     9.9839   444.1016   -99999.0   108.1953   -99999.0    59.5391   -99999.0     2.2676    51.9609 
  1720.200     9.9529   447.3125   -99999.0   109.0508   -99999.0    64.0168   -99999.0     2.0786    50.0790 
  1720.400     9.9210   513.3860   -99999.0   108.3460   -99999.0    64.4880   -99999.0     1.8900    50.0790 
  1720.600     9.8896   556.0000   -99999.0   107.6367   -99999.0    59.2969   -99999.0     1.7009    49.7634 
  1720.800     9.5593   598.5000   -99999.0   106.3711   -99999.0    60.2422   -99999.0     1.6689    49.4492 
  1721.000     9.7014   641.0625   -99999.0   105.0391   -99999.0    61.1836   -99999.0     1.6057    51.0312 
  1721.200     9.8274   669.3125   -99999.0   105.9375   -99999.0    62.1260   -99999.0     1.5427    52.9126 
  1721.400     9.9530   699.2129   -99999.0   114.7240   -99999.0    62.1260   -99999.0     1.4800    52.5980 
  1721.600    10.0940   729.1445   -99999.0   116.8477   -99999.0    61.8896   -99999.0     1.4170    51.9680 
  1721.800    10.2356   735.4414   -99999.0   115.2695   -99999.0    61.6533   -99999.0     1.3857    51.9680 
  1722.000     9.9685   741.7422   -99999.0   113.6172   -99999.0    61.4167   -99999.0     1.3230    51.9648 
  1722.200     9.6843   748.0308   -99999.0   110.4609   -99999.0    61.1758   -99999.0     1.2905    50.7031 
  1722.400     9.4020   748.0308   -99999.0   105.9060   -99999.0    58.3460   -99999.0     1.2280    49.4490 
  1722.600     9.7949   748.1250   -99999.0   108.1133   -99999.0    55.2769   -99999.0     1.2600    48.1836 
  1722.800     9.6687   781.0625   -99999.0   108.7461   -99999.0    55.7539   -99999.0     1.2913    46.6133 
  1723.000     9.5280   758.9375   -99999.0   109.9219   -99999.0    58.1172   -99999.0     1.3230    46.2969 
  1723.200     9.5280   722.7500   -99999.0   111.1836   -99999.0    60.4727   -99999.0     1.3230    45.6680 
  1723.400     9.5430   686.6138   -99999.0   111.7320   -99999.0    62.8350   -99999.0     1.3540    45.0390 
  1723.600     9.5913   650.4375   -99999.0   112.3633   -99999.0    60.2266   -99999.0     1.3540    45.9883 
  1723.800     9.6379   663.0000   -99999.0   112.9375   -99999.0    54.5586   -99999.0     1.3862    46.9336 
  1724.000     9.5910   677.0625   -99999.0    94.0625   -99999.0    48.8906   -99999.0     1.6384    49.1406 
  1724.200     9.5750   609.3750   -99999.0    85.7500   -99999.0    43.2266   -99999.0     1.8899    51.3398 
  1724.400     9.5590   562.2048   -99999.0   101.1810   -99999.0    42.0470   -99999.0     1.8580    53.5430 
  1724.600    10.0796   515.0625   -99999.0   115.3750   -99999.0    47.7266   -99999.0     1.7947    52.9102 
  1724.800    10.4575   546.5625   -99999.0   123.4375   -99999.0    53.3906   -99999.0     1.7009    52.2812 
  1725.000    10.8477   579.5000   -99999.0   103.3789   -99999.0    59.5352   -99999.0     1.6062    51.6523 
  1725.200     9.9688   557.4375   -99999.0    99.2188   -99999.0    60.9375   -99999.0     1.6692    51.0234 
  1725.400     9.7320   535.4329   -99999.0   102.5980   -99999.0    59.5280   -99999.0     1.7320    50.0790 
  1725.600    10.1267   511.8125   -99999.0   105.9883   -99999.0    58.1094   -99999.0     1.8271    49.1328 
  1725.800    10.5203   522.8750   -99999.0   107.7891   -99999.0    56.9219   -99999.0     1.8582    48.1875 
  1726.000    10.6914   533.8125   -99999.0   103.8516   -99999.0    55.7461   -99999.0     1.8901    47.5586 
  1726.200     9.9058   513.3750   -99999.0   102.2852   -99999.0    54.5781   -99999.0     1.9211    46.6133 
  1726.400     9.8740   491.3389   -99999.0   103.4650   -99999.0    58.8190   -99999.0     1.9840    45.9840 
  1726.600     9.8269   469.2500   -99999.0   103.6184   -99999.0    63.0781   -99999.0     2.1104    45.0352 
  1726.800     9.7803   445.6250   -99999.0   103.1484   -99999.0    65.6680   -99999.0     2.2683    44.4023 
  1727.000     9.8740   422.0000   -99999.0   102.6055   -99999.0    64.7227   -99999.0     2.3943    43.4648 
  1727.200     9.9836   398.3750   -99999.0   106.3750   -99999.0    63.7734   -99999.0     2.5510    44.4102 
  1727.400     9.9370   379.5278   -99999.0   104.6460   -99999.0    62.8350   -99999.0     2.5830    45.6690 
  1727.600     9.8738   359.0508   -99999.0   106.8594   -99999.0    61.6523   -99999.0     2.6460    45.6697 
  1727.800     9.8105   355.8945   -99999.0   113.1562   -99999.0    60.9450   -99999.0     2.7092    45.9844 
  1728.000     9.7009   351.1875   -99999.0   116.2891   -99999.0    60.9446   -99999.0     2.7717    46.2990 
  1728.200     9.6220   370.1250   -99999.0   111.4883   -99999.0    60.7148   -99999.0     2.5195    46.2990 
  1728.400     9.6380   403.1499   -99999.0   106.8500   -99999.0    61.8900   -99999.0     2.2990    46.2990 
  1728.600     9.6540   436.3125   -99999.0   110.3984   -99999.0    63.0742   -99999.0     2.0786    46.2983 
  1728.800     9.6685   467.8125   -99999.0   114.0156   -99999.0    63.7812   -99999.0     1.8577    45.9846 
  1729.000     9.3232   500.8750   -99999.0   113.0742   -99999.0    64.7244   -99999.0     1.7317    46.3047 
  1729.200     9.5276   533.8750   -99999.0   114.0234   -99999.0    64.9617   -99999.0     1.5750    46.9297 
  1729.400     9.4330   571.6538   -99999.0   114.9610   -99999.0    65.1970   -99999.0     1.4170    47.2440 
  1729.600     9.3230   609.3750   -99999.0   112.9844   -99999.0    64.7188   -99999.0     1.5125    47.8750 
  1729.800     9.2148   582.5625   -99999.0   110.9375   -99999.0    62.5938   -99999.0     1.6379    48.5000 
  1730.000     9.8276   552.6875   -99999.0   108.7539   -99999.0    60.2305   -99999.0     1.6060    47.8711 
  1730.200    10.2517   522.9375   -99999.0   115.3516   -99999.0    57.8716   -99999.0     1.5750    47.2500 
  1730.400     9.9690   579.5278   -99999.0   113.5430   -99999.0    57.4020   -99999.0     1.5120    48.8190 
  1730.600     9.6692   614.1250   -99999.0    99.5977   -99999.0    56.6875   -99999.0     1.6384    50.3984 
  1730.800     9.7014   588.9375   -99999.0    92.4414   -99999.0    51.9609   -99999.0     1.7639    56.3787 
  1731.000     9.7480   563.8750   -99999.0    94.2500   -99999.0    47.2539   -99999.0     1.6687    56.6936 
  1731.200     9.7952   628.3750   -99999.0   102.4375   -99999.0    53.4375   -99999.0     1.5427    57.0078 
  1731.400     9.8430   644.0940   -99999.0   117.1650   -99999.0    64.0160   -99999.0     1.4170    55.1180 
  1731.600     9.9060   659.6875   -99999.0   114.0859   -99999.0    67.0781   -99999.0     1.5754    53.2227 
  1731.800     9.9370   570.0000   -99999.0   107.9453   -99999.0    62.8242   -99999.0     1.7644    51.3320 
  1732.000     9.9690   514.8750   -99999.0   106.2188   -99999.0    56.6953   -99999.0     1.9214    50.3906 
  1732.200     9.9690   459.7500   -99999.0   104.4805   -99999.0    57.8750   -99999.0     2.1104    49.1328 
  1732.400     9.9690   451.9690   -99999.0   102.1260   -99999.0    59.2910   -99999.0     2.2050    47.8740 
  1732.600     9.9690   442.6250   -99999.0    96.3782   -99999.0    60.7148   -99999.0     2.0466    46.6140 
  1732.800     9.9690   474.1250   -99999.0    96.4570   -99999.0    63.3125   -99999.0     1.8896    46.6140 
  1733.000     9.9840   505.5625   -99999.0    97.8008   -99999.0    66.1420   -99999.0     1.7319    46.6140 
  1733.200    10.0000   538.6250   -99999.0    99.1328   -99999.0    66.1416   -99999.0     1.7009    46.6145 
  1733.400    10.0160   549.6060   -99999.0    97.5590   -99999.0    65.9060   -99999.0     1.6690    46.9290 
  1733.600    10.0470   562.1992   -99999.0    98.5040   -99999.0    65.9055   -99999.0     1.6379    46.9285 
  1733.800    10.0630   559.0508   -99999.0    98.5078   -99999.0    65.6687   -99999.0     1.6062    46.6133 
  1734.000    10.0940   555.8984   -99999.0   102.3616   -99999.0    65.4219   -99999.0     1.7322    46.2986 
  1734.200    10.0790   552.6875   -99999.0   102.2500   -99999.0    59.0550   -99999.0     1.8584    45.9766 
  1734.400    10.0630   507.0869   -99999.0    90.0000   -99999.0    59.0550   -99999.0     1.9840    45.0390 
  1734.600    10.0469   461.4375   -99999.0    89.0625   -99999.0    59.0547   -99999.0     2.1416    45.9883 
  1734.800    10.0160   470.8750   -99999.0    93.3945   -99999.0    56.6875   -99999.0     2.0789    47.2461 
  1735.000    10.0310   481.8828   -99999.0    98.5000   -99999.0    54.3359   -99999.0     2.0156    48.5039 
  1735.200    10.0630   478.7344   -99999.0    96.1406   -99999.0    59.5273   -99999.0     1.9530    50.3984 
  1735.400    10.0940   475.5908   -99999.0    95.5910   -99999.0    58.5830   -99999.0     1.9530    52.5980 
  1735.600    10.2051   472.5000   -99999.0    91.6602   -99999.0    57.6367   -99999.0     1.9209    54.8047 
  1735.800    10.3154   488.2500   -99999.0    94.4180   -99999.0    56.2266   -99999.0     1.8896    57.3230 
  1736.000    10.4250   503.9375   -99999.0   101.1875   -99999.0    59.7734   -99999.0     1.8579    57.3230 
  1736.200    10.5354   515.0000   -99999.0   114.9570   -99999.0    63.3008   -99999.0     1.8270    57.3230 
  1736.400    10.6460   525.9839   -99999.0   112.7560   -99999.0    61.1810   -99999.0     1.8270    57.3230 
  1736.600    10.7717   538.6250   -99999.0   110.4688   -99999.0    58.8242   -99999.0     1.8269    57.6375 
  1736.800    10.4570   551.1875   -99999.0   109.1289   -99999.0    61.4141   -99999.0     1.7950    57.3228 
  1737.000    10.5352   565.3125   -99999.0   107.3242   -99999.0    60.9414   -99999.0     1.7950    57.0073 
  1737.200    10.6140   555.8750   -99999.0   107.9531   -99999.0    60.2363   -99999.0     1.7949    56.6926 
  1737.400    10.7090   546.4568   -99999.0   108.6610   -99999.0    60.4720   -99999.0     1.7640    56.3780 
  1737.600    10.8027   535.3750   -99999.0   108.3455   -99999.0    60.9487   -99999.0     1.8271    55.7461 
  1737.800    10.5977   518.0625   -99999.0   107.9534   -99999.0    61.4180   -99999.0     1.8901    55.1172 
  1738.000    10.3943   499.1875   -99999.0   108.1104   -99999.0    62.6055   -99999.0     1.9531    54.4844 
  1738.200    10.5203   480.3125   -99999.0   108.3516   -99999.0    63.7773   -99999.0     2.0164    53.8555 
  1738.400    10.6610   469.2908   -99999.0   111.8110   -99999.0    62.8350   -99999.0     2.1100    52.9130 
  1738.600    10.5347   458.2500   -99999.0   115.2734   -99999.0    61.8867   -99999.0     2.1423    51.9685 
  1738.800    10.4094   447.1875   -99999.0   114.3281   -99999.0    60.9453   -99999.0     2.1731    52.2834 
  1739.000    10.5354   434.6875   -99999.0   113.3867   -99999.0    61.8906   -99999.0     2.2051    52.5938 
  1739.200    10.6614   444.1250   -99999.0   114.8750   -99999.0    62.8359   -99999.0     2.2356    51.6523 
  1739.400    10.8030   461.4170   -99999.0   112.5200   -99999.0    63.7800   -99999.0     2.2050    50.7090 
  1739.600    10.7239   478.8125   -99999.0   109.6836   -99999.0    64.7227   -99999.0     2.1416    49.7640 
  1739.800    10.6458   496.0625   -99999.0   106.8477   -99999.0    64.2500   -99999.0     2.0466    49.7640 
  1740.000    10.2991   508.7500   -99999.0   104.4089   -99999.0    63.5391   -99999.0     1.9529    49.7637 
  1740.200    10.4253   521.3750   -99999.0   104.3308   -99999.0    62.8320   -99999.0     1.8577    49.4490 
  1740.400    10.5510   533.8579   -99999.0   104.2520   -99999.0    62.1260   -99999.0     1.7320    49.4490 
  1740.600    10.5198   546.5625   -99999.0   105.3555   -99999.0    59.7695   -99999.0     1.6689    49.1333 
  1740.800    10.4717   559.0625   -99999.0   106.5352   -99999.0    62.6055   -99999.0     1.5750    48.8184 
  1741.000    10.4409   574.8125   -99999.0   107.7148   -99999.0    65.6690   -99999.0     1.4800    48.5000 
  1741.200    10.3940   592.1250   -99999.0   106.6133   -99999.0    65.6641   -99999.0     1.4800    47.8743 
  1741.400    10.3940   609.4490   -99999.0   105.4330   -99999.0    62.5980   -99999.0     1.4800    48.1890 
  1741.600    10.3780   626.8125   -99999.0   104.2500   -99999.0    60.4648   -99999.0     1.4490    48.5078 
  1741.800    10.3623   644.0977   -99999.0   103.0742   -99999.0    58.1094   -99999.0     1.4487    49.1328 
  1742.000    10.4253   645.6758   -99999.0   105.0386   -99999.0    57.6406   -99999.0     1.4172    48.5039 
  1742.200    10.5044   647.2500   -99999.0   104.9609   -99999.0    58.8203   -99999.0     1.4492    47.8711 
  1742.400    10.5830   648.8188   -99999.0   106.5350   -99999.0    60.2360   -99999.0     1.4800    47.2440 
  1742.600    10.6606   644.0898   -99999.0   108.1100   -99999.0    59.2852   -99999.0     1.5122    46.2993 
  1742.800    10.5508   639.3594   -99999.0   108.1104   -99999.0    58.3438   -99999.0     1.5427    46.6172 
  1743.000    10.4246   634.6367   -99999.0   108.1836   -99999.0    57.4016   -99999.0     1.5120    47.2422 
  1743.200    10.3938   628.2500   -99999.0   102.5234   -99999.0    57.1646   -99999.0     1.4800    46.6133 
  1743.400    10.3460   614.1729   -99999.0   104.4880   -99999.0    56.9290   -99999.0     1.4490    45.9840 
  1743.600    10.2990   637.8125   -99999.0   104.0117   -99999.0    56.9287   -99999.0     1.4167    47.2446 
  1743.800    10.2990   661.5000   -99999.0   103.4609   -99999.0    56.6926   -99999.0     1.3535    47.5593 
  1744.000    10.2990   686.6875   -99999.0   100.1523   -99999.0    56.4565   -99999.0     1.2908    47.8745 
  1744.200    10.2990   713.5000   -99999.0    98.2734   -99999.0    56.2266   -99999.0     1.2278    48.1914 
  1744.400    10.3150   740.1570   -99999.0   102.5980   -99999.0    58.8190   -99999.0     1.1650    48.8190 
  1744.600    10.2678   766.9375   -99999.0   108.4297   -99999.0    61.6538   -99999.0     1.1020    48.5039 
  1744.800    10.2050   793.7500   -99999.0   110.0000   -99999.0    62.1299   -99999.0     1.1021    47.8735 
  1745.000    10.2200   820.4719   -99999.0   111.6523   -99999.0    62.5938   -99999.0     1.1340    47.5586 
  1745.200    10.2360   820.4688   -99999.0   110.5508   -99999.0    59.2852   -99999.0     1.1650    46.9290 
  1745.400    10.2520   818.8979   -99999.0   109.4490   -99999.0    55.7480   -99999.0     1.1970    46.9290 
  1745.600    10.2830   817.3125   -99999.0   108.2695   -99999.0    57.4062   -99999.0     1.2600    46.6140 
  1745.800    10.2830   798.3125   -99999.0   108.9805   -99999.0    59.9961   -99999.0     1.2600    46.6133 
  1746.000    10.2680   777.8750   -99999.0   109.7656   -99999.0    57.1602   -99999.0     1.2600    46.2990 
  1746.200    10.2680   757.3750   -99999.0   110.5508   -99999.0    54.3310   -99999.0     1.2910    46.2996 
  1746.400    10.2520   737.0078   -99999.0   111.0240   -99999.0    54.3310   -99999.0     1.2910    46.6140 
  1746.600    10.2520   707.0625   -99999.0   111.5703   -99999.0    54.5676   -99999.0     1.3230    46.6145 
  1746.800    10.2520   675.5000   -99999.0   110.7148   -99999.0    54.8047   -99999.0     1.3542    46.9290 
  1747.000    10.2360   645.5625   -99999.0   113.2344   -99999.0    56.9336   -99999.0     1.4170    46.9290 
  1747.200    10.2360   614.1250   -99999.0   115.8320   -99999.0    59.2969   -99999.0     1.4802    46.9290 
  1747.400    10.2360   600.0000   -99999.0   118.1890   -99999.0    61.1810   -99999.0     1.5430    46.9290 
  1747.600    10.2360   585.8125   -99999.0   117.0078   -99999.0    58.5781   -99999.0     1.6062    46.9287 
